Round,TeamHT,TeamVT,ScoreHalf,ScoreFull,OddsHT,OddsX,OddsVT,Country,League
11,Hertha,Hannover,16.0,0:2,0.3,0.2,0.5,Germany,Bundesliga
11,Freiburg,Schalke,14.0,2:0,0.1,0.5,0.4,Germany,Bundesliga
11,Dortmund,Moenchengladbach,20.0,1:0,0.2,0.1,0.5,Germany,Bundesliga
11,Werder,Stuttgart,9.0,2:0,0.1,0.4,0.2,Germany,Bundesliga
12,Bayern,Hoffenheim,17.0,4:0,0.7272727272727273,0.2727272727272727,0.36363636363636365,Germany,Bundesliga
12,Moenchengladbach,Ein. Frankfurt,12.0,1:3,0.45454545454545453,0.45454545454545453,0.2727272727272727,Germany,Bundesliga
12,Hannover,Leverkusen,17.0,1:3,0.5454545454545454,0.09090909090909091,0.36363636363636365,Germany,Bundesliga
12,Mainz,Freiburg,11.0,2:2,0.2727272727272727,0.5454545454545454,0.18181818181818182,Germany,Bundesliga
12,Paderborn,Dortmund,10.0,2:2,0.36363636363636365,0.2727272727272727,0.2727272727272727,Germany,Bundesliga
12,FC Koeln,Hertha,11.0,1:2,0.36363636363636365,0.2727272727272727,0.2727272727272727,Germany,Bundesliga
12,Schalke,Wolfsburg,23.0,3:2,0.36363636363636365,0.18181818181818182,0.6363636363636364,Germany,Bundesliga
12,Hamburg,Werder,10.0,2:0,0.18181818181818182,0.2727272727272727,0.18181818181818182,Germany,Bundesliga
12,Stuttgart,Augsburg,15.0,0:1,0.18181818181818182,0.2727272727272727,0.45454545454545453,Germany,Bundesliga
13,Wolfsburg,Moenchengladbach,20.0,1:0,0.5833333333333334,0.16666666666666666,0.4166666666666667,Germany,Bundesliga
13,Leverkusen,FC Koeln,15.0,5:1,0.4166666666666667,0.4166666666666667,0.3333333333333333,Germany,Bundesliga
13,Augsburg,Hamburg,12.0,3:1,0.5,0.0,0.25,Germany,Bundesliga
13,Schalke,Mainz,16.0,4:1,0.4166666666666667,0.16666666666666666,0.25,Germany,Bundesliga
13,Hoffenheim,Hannover,19.0,4:3,0.3333333333333333,0.4166666666666667,0.5,Germany,Bundesliga
13,Ein. Frankfurt,Dortmund,11.0,2:0,0.3333333333333333,0.25,0.25,Germany,Bundesliga
13,Hertha,Bayern,30.0,0:1,0.3333333333333333,0.16666666666666666,0.75,Germany,Bundesliga
13,Freiburg,Stuttgart,9.0,1:4,0.16666666666666666,0.5,0.16666666666666666,Germany,Bundesliga
13,Werder,Paderborn,16.0,4:0,0.16666666666666666,0.3333333333333333,0.3333333333333333,Germany,Bundesliga
14,Bayern,Leverkusen,23.0,1:0,0.7692307692307693,0.23076923076923078,0.46153846153846156,Germany,Bundesliga
14,Moenchengladbach,Hertha,14.0,3:2,0.38461538461538464,0.38461538461538464,0.3076923076923077,Germany,Bundesliga
14,Hannover,Wolfsburg,26.0,1:3,0.46153846153846156,0.07692307692307693,0.6153846153846154,Germany,Bundesliga
14,Ein. Frankfurt,Werder,13.0,5:2,0.38461538461538464,0.23076923076923078,0.23076923076923078,Germany,Bundesliga
14,Paderborn,Freiburg,12.0,1:1,0.3076923076923077,0.3076923076923077,0.15384615384615385,Germany,Bundesliga
14,FC Koeln,Augsburg,21.0,1:2,0.3076923076923077,0.23076923076923078,0.5384615384615384,Germany,Bundesliga
14,Stuttgart,Schalke,20.0,0:4,0.23076923076923078,0.23076923076923078,0.46153846153846156,Germany,Bundesliga
14,Hamburg,Mainz,16.0,2:1,0.23076923076923078,0.23076923076923078,0.23076923076923078,Germany,Bundesliga
14,Dortmund,Hoffenheim,20.0,1:0,0.23076923076923078,0.15384615384615385,0.38461538461538464,Germany,Bundesliga
15,Wolfsburg,Paderborn,17.0,1:1,0.6428571428571429,0.14285714285714285,0.2857142857142857,Germany,Bundesliga
15,Augsburg,Bayern,36.0,0:4,0.5714285714285714,0.0,0.7857142857142857,Germany,Bundesliga
15,Leverkusen,Moenchengladbach,23.0,1:1,0.42857142857142855,0.35714285714285715,0.42857142857142855,Germany,Bundesliga
15,Schalke,FC Koeln,15.0,1:2,0.5,0.14285714285714285,0.2857142857142857,Germany,Bundesliga
15,Hoffenheim,Ein. Frankfurt,21.0,3:2,0.35714285714285715,0.35714285714285715,0.42857142857142855,Germany,Bundesliga
15,Mainz,Stuttgart,12.0,1:1,0.21428571428571427,0.5,0.21428571428571427,Germany,Bundesliga
15,Hertha,Dortmund,14.0,1:0,0.2857142857142857,0.14285714285714285,0.2857142857142857,Germany,Bundesliga
15,Freiburg,Hamburg,15.0,0:0,0.14285714285714285,0.5,0.2857142857142857,Germany,Bundesliga
15,Werder,Hannover,19.0,3:3,0.21428571428571427,0.2857142857142857,0.42857142857142855,Germany,Bundesliga
16,Bayern,Freiburg,14.0,2:0,0.8,0.2,0.13333333333333333,Germany,Bundesliga
16,Moenchengladbach,Werder,14.0,4:1,0.4,0.4,0.2,Germany,Bundesliga
16,Hoffenheim,Leverkusen,24.0,0:1,0.4,0.3333333333333333,0.4,Germany,Bundesliga
16,Ein. Frankfurt,Hertha,17.0,4:4,0.4,0.2,0.3333333333333333,Germany,Bundesliga
16,Hannover,Augsburg,24.0,2:0,0.4,0.13333333333333333,0.5333333333333333,Germany,Bundesliga
16,Paderborn,Schalke,23.0,1:2,0.26666666666666666,0.4,0.4666666666666667,Germany,Bundesliga
16,FC Koeln,Mainz,17.0,0:0,0.3333333333333333,0.2,0.2,Germany,Bundesliga
16,Hamburg,Stuttgart,13.0,0:1,0.26666666666666666,0.26666666666666666,0.2,Germany,Bundesliga
16,Dortmund,Wolfsburg,30.0,2:2,0.26666666666666666,0.13333333333333333,0.6,Germany,Bundesliga
17,Wolfsburg,FC Koeln,19.0,2:1,0.5625,0.25,0.3125,Germany,Bundesliga
17,Leverkusen,Ein. Frankfurt,22.0,1:1,0.4375,0.375,0.375,Germany,Bundesliga
17,Schalke,Hamburg,16.0,0:0,0.5,0.125,0.25,Germany,Bundesliga
17,Augsburg,Moenchengladbach,27.0,2:1,0.5,0.0,0.4375,Germany,Bundesliga
17,Mainz,Bayern,42.0,1:2,0.1875,0.5625,0.8125,Germany,Bundesliga
17,Hertha,Hoffenheim,23.0,0:5,0.3125,0.1875,0.375,Germany,Bundesliga
17,Stuttgart,Paderborn,18.0,0:0,0.25,0.25,0.25,Germany,Bundesliga
17,Freiburg,Hannover,23.0,2:2,0.125,0.5,0.4375,Germany,Bundesliga
17,Werder,Dortmund,15.0,2:1,0.1875,0.3125,0.25,Germany,Bundesliga
18,Wolfsburg,Bayern,45.0,4:1,0.5882352941176471,0.23529411764705882,0.8235294117647058,Germany,Bundesliga
18,Leverkusen,Dortmund,15.0,0:0,0.4117647058823529,0.4117647058823529,0.23529411764705882,Germany,Bundesliga
18,Schalke,Hannover,24.0,1:0,0.47058823529411764,0.17647058823529413,0.4117647058823529,Germany,Bundesliga
18,Augsburg,Hoffenheim,26.0,3:1,0.5294117647058824,0.0,0.4117647058823529,Germany,Bundesliga
18,Mainz,Paderborn,19.0,5:0,0.17647058823529413,0.5294117647058824,0.23529411764705882,Germany,Bundesliga
18,Hamburg,FC Koeln,19.0,0:2,0.23529411764705882,0.29411764705882354,0.29411764705882354,Germany,Bundesliga
18,Stuttgart,Moenchengladbach,27.0,0:1,0.23529411764705882,0.29411764705882354,0.4117647058823529,Germany,Bundesliga
18,Werder,Hertha,18.0,2:0,0.23529411764705882,0.29411764705882354,0.29411764705882354,Germany,Bundesliga
18,Freiburg,Ein. Frankfurt,23.0,4:1,0.11764705882352941,0.5294117647058824,0.35294117647058826,Germany,Bundesliga
19,Bayern,Schalke,30.0,1:1,0.7777777777777778,0.16666666666666666,0.5,Germany,Bundesliga
19,Moenchengladbach,Freiburg,18.0,1:0,0.4444444444444444,0.3333333333333333,0.16666666666666666,Germany,Bundesliga
19,Hoffenheim,Werder,20.0,1:2,0.3888888888888889,0.2777777777777778,0.2777777777777778,Germany,Bundesliga
19,Hannover,Mainz,21.0,1:1,0.3888888888888889,0.16666666666666666,0.2222222222222222,Germany,Bundesliga
19,Ein. Frankfurt,Wolfsburg,37.0,1:1,0.3333333333333333,0.2777777777777778,0.6111111111111112,Germany,Bundesliga
19,FC Koeln,Stuttgart,17.0,0:0,0.3333333333333333,0.2222222222222222,0.2222222222222222,Germany,Bundesliga
19,Paderborn,Hamburg,17.0,0:3,0.2222222222222222,0.3888888888888889,0.2222222222222222,Germany,Bundesliga
19,Hertha,Leverkusen,29.0,0:1,0.2777777777777778,0.16666666666666666,0.3888888888888889,Germany,Bundesliga
19,Dortmund,Augsburg,30.0,0:1,0.2222222222222222,0.2222222222222222,0.5555555555555556,Germany,Bundesliga
20,Wolfsburg,Hoffenheim,26.0,3:0,0.5789473684210527,0.2631578947368421,0.3684210526315789,Germany,Bundesliga
20,Augsburg,Ein. Frankfurt,24.0,2:2,0.5789473684210527,0.0,0.3157894736842105,Germany,Bundesliga
20,Schalke,Moenchengladbach,33.0,1:0,0.47368421052631576,0.21052631578947367,0.47368421052631576,Germany,Bundesliga
20,FC Koeln,Paderborn,19.0,0:0,0.3157894736842105,0.2631578947368421,0.21052631578947367,Germany,Bundesliga
20,Werder,Leverkusen,32.0,2:1,0.3157894736842105,0.2631578947368421,0.42105263157894735,Germany,Bundesliga
20,Mainz,Hertha,18.0,0:2,0.21052631578947367,0.5263157894736842,0.2631578947368421,Germany,Bundesliga
20,Hamburg,Hannover,25.0,2:1,0.2631578947368421,0.2631578947368421,0.3684210526315789,Germany,Bundesliga
20,Freiburg,Dortmund,16.0,0:3,0.15789473684210525,0.47368421052631576,0.21052631578947367,Germany,Bundesliga
20,Stuttgart,Bayern,46.0,0:2,0.21052631578947367,0.3157894736842105,0.7368421052631579,Germany,Bundesliga
21,Bayern,Hamburg,23.0,8:0,0.75,0.2,0.3,Germany,Bundesliga
21,Moenchengladbach,FC Koeln,24.0,1:0,0.45,0.3,0.3,Germany,Bundesliga
21,Leverkusen,Wolfsburg,41.0,4:5,0.4,0.4,0.6,Germany,Bundesliga
21,Hoffenheim,Stuttgart,18.0,2:1,0.35,0.25,0.2,Germany,Bundesliga
21,Werder,Augsburg,34.0,3:2,0.35,0.25,0.55,Germany,Bundesliga
21,Ein. Frankfurt,Schalke,34.0,1:0,0.3,0.35,0.5,Germany,Bundesliga
21,Hannover,Paderborn,20.0,1:2,0.35,0.2,0.2,Germany,Bundesliga
21,Hertha,Freiburg,18.0,0:2,0.3,0.15,0.15,Germany,Bundesliga
21,Dortmund,Mainz,22.0,4:2,0.25,0.2,0.2,Germany,Bundesliga
22,Wolfsburg,Hertha,21.0,2:1,0.6190476190476191,0.23809523809523808,0.2857142857142857,Germany,Bundesliga
22,Schalke,Werder,29.0,1:1,0.47619047619047616,0.19047619047619047,0.38095238095238093,Germany,Bundesliga
22,Augsburg,Leverkusen,32.0,2:2,0.5238095238095238,0.047619047619047616,0.38095238095238093,Germany,Bundesliga
22,FC Koeln,Hannover,25.0,1:1,0.2857142857142857,0.2857142857142857,0.3333333333333333,Germany,Bundesliga
22,Paderborn,Bayern,52.0,0:6,0.23809523809523808,0.38095238095238093,0.7619047619047619,Germany,Bundesliga
22,Hamburg,Moenchengladbach,36.0,1:1,0.2857142857142857,0.23809523809523808,0.47619047619047616,Germany,Bundesliga
22,Mainz,Ein. Frankfurt,28.0,3:1,0.19047619047619047,0.47619047619047616,0.3333333333333333,Germany,Bundesliga
22,Freiburg,Hoffenheim,29.0,1:1,0.19047619047619047,0.42857142857142855,0.38095238095238093,Germany,Bundesliga
22,Stuttgart,Dortmund,22.0,2:3,0.19047619047619047,0.2857142857142857,0.2857142857142857,Germany,Bundesliga
23,Bayern,FC Koeln,25.0,4:1,0.7727272727272727,0.18181818181818182,0.2727272727272727,Germany,Bundesliga
23,Moenchengladbach,Paderborn,23.0,2:0,0.45454545454545453,0.3181818181818182,0.22727272727272727,Germany,Bundesliga
23,Leverkusen,Freiburg,22.0,1:0,0.36363636363636365,0.4090909090909091,0.18181818181818182,Germany,Bundesliga
23,Hoffenheim,Mainz,25.0,2:0,0.36363636363636365,0.2727272727272727,0.22727272727272727,Germany,Bundesliga
23,Werder,Wolfsburg,47.0,3:5,0.36363636363636365,0.2727272727272727,0.6363636363636364,Germany,Bundesliga
23,Ein. Frankfurt,Hamburg,24.0,2:1,0.3181818181818182,0.3181818181818182,0.2727272727272727,Germany,Bundesliga
23,Hannover,Stuttgart,18.0,1:1,0.3181818181818182,0.22727272727272727,0.18181818181818182,Germany,Bundesliga
23,Dortmund,Schalke,35.0,3:0,0.3181818181818182,0.18181818181818182,0.45454545454545453,Germany,Bundesliga
23,Hertha,Augsburg,35.0,1:0,0.2727272727272727,0.13636363636363635,0.5,Germany,Bundesliga
24,Schalke,Hoffenheim,33.0,3:1,0.43478260869565216,0.21739130434782608,0.391304347826087,Germany,Bundesliga
24,Augsburg,Wolfsburg,50.0,1:0,0.4782608695652174,0.08695652173913043,0.6521739130434783,Germany,Bundesliga
24,Hannover,Bayern,58.0,1:3,0.30434782608695654,0.2608695652173913,0.782608695652174,Germany,Bundesliga
24,Mainz,Moenchengladbach,40.0,2:2,0.21739130434782608,0.43478260869565216,0.4782608695652174,Germany,Bundesliga
24,FC Koeln,Ein. Frankfurt,31.0,4:2,0.2608695652173913,0.30434782608695654,0.34782608695652173,Germany,Bundesliga
24,Hamburg,Dortmund,28.0,0:0,0.2608695652173913,0.2608695652173913,0.34782608695652173,Germany,Bundesliga
24,Paderborn,Leverkusen,36.0,0:3,0.21739130434782608,0.34782608695652173,0.391304347826087,Germany,Bundesliga
24,Freiburg,Werder,30.0,0:1,0.17391304347826086,0.43478260869565216,0.34782608695652173,Germany,Bundesliga
24,Stuttgart,Hertha,24.0,0:0,0.17391304347826086,0.30434782608695654,0.30434782608695654,Germany,Bundesliga
25,Wolfsburg,Freiburg,22.0,3:0,0.625,0.20833333333333334,0.16666666666666666,Germany,Bundesliga
25,Moenchengladbach,Hannover,27.0,2:0,0.4583333333333333,0.3333333333333333,0.2916666666666667,Germany,Bundesliga
25,Leverkusen,Stuttgart,20.0,4:0,0.4166666666666667,0.375,0.16666666666666666,Germany,Bundesliga
25,Augsburg,Mainz,26.0,0:2,0.5,0.08333333333333333,0.20833333333333334,Germany,Bundesliga
25,Hoffenheim,Hamburg,25.0,3:0,0.375,0.25,0.25,Germany,Bundesliga
25,Werder,Bayern,61.0,0:4,0.375,0.25,0.7916666666666666,Germany,Bundesliga
25,Ein. Frankfurt,Paderborn,23.0,4:0,0.3333333333333333,0.2916666666666667,0.20833333333333334,Germany,Bundesliga
25,Dortmund,FC Koeln,28.0,0:0,0.3333333333333333,0.20833333333333334,0.2916666666666667,Germany,Bundesliga
25,Hertha,Schalke,38.0,2:2,0.2916666666666667,0.16666666666666666,0.4583333333333333,Germany,Bundesliga
26,Bayern,Moenchengladbach,44.0,0:2,0.8,0.16,0.48,Germany,Bundesliga
26,Schalke,Leverkusen,42.0,0:1,0.44,0.24,0.44,Germany,Bundesliga
26,Mainz,Wolfsburg,53.0,1:1,0.24,0.44,0.64,Germany,Bundesliga
26,FC Koeln,Werder,33.0,1:1,0.28,0.32,0.36,Germany,Bundesliga
26,Hannover,Dortmund,30.0,2:3,0.28,0.24,0.32,Germany,Bundesliga
26,Hamburg,Hertha,26.0,0:1,0.24,0.28,0.28,Germany,Bundesliga
26,Paderborn,Hoffenheim,36.0,0:0,0.2,0.32,0.4,Germany,Bundesliga
26,Freiburg,Augsburg,38.0,2:0,0.16,0.4,0.48,Germany,Bundesliga
26,Stuttgart,Ein. Frankfurt,34.0,3:1,0.16,0.32,0.36,Germany,Bundesliga
27,Wolfsburg,Stuttgart,23.0,3:1,0.6153846153846154,0.23076923076923078,0.19230769230769232,Germany,Bundesliga
27,Leverkusen,Hamburg,25.0,4:0,0.46153846153846156,0.34615384615384615,0.23076923076923078,Germany,Bundesliga
27,Augsburg,Schalke,39.0,0:0,0.46153846153846156,0.07692307692307693,0.4230769230769231,Germany,Bundesliga
27,Hoffenheim,Moenchengladbach,47.0,1:4,0.38461538461538464,0.2692307692307692,0.5,Germany,Bundesliga
27,Ein. Frankfurt,Hannover,27.0,2:2,0.34615384615384615,0.2692307692307692,0.2692307692307692,Germany,Bundesliga
27,Werder,Mainz,30.0,0:0,0.34615384615384615,0.2692307692307692,0.23076923076923078,Germany,Bundesliga
27,Dortmund,Bayern,64.0,0:1,0.34615384615384615,0.23076923076923078,0.7692307692307693,Germany,Bundesliga
27,Hertha,Paderborn,24.0,2:0,0.3076923076923077,0.19230769230769232,0.19230769230769232,Germany,Bundesliga
27,Freiburg,FC Koeln,30.0,1:0,0.19230769230769232,0.38461538461538464,0.2692307692307692,Germany,Bundesliga
28,Bayern,Ein. Frankfurt,35.0,3:0,0.7777777777777778,0.14814814814814814,0.3333333333333333,Germany,Bundesliga
28,Moenchengladbach,Dortmund,33.0,3:1,0.5185185185185185,0.2962962962962963,0.3333333333333333,Germany,Bundesliga
28,Schalke,Freiburg,28.0,0:0,0.4074074074074074,0.25925925925925924,0.2222222222222222,Germany,Bundesliga
28,Mainz,Leverkusen,48.0,2:3,0.2222222222222222,0.48148148148148145,0.48148148148148145,Germany,Bundesliga
28,FC Koeln,Hoffenheim,37.0,3:2,0.25925925925925924,0.3333333333333333,0.37037037037037035,Germany,Bundesliga
28,Hannover,Hertha,32.0,1:1,0.25925925925925924,0.25925925925925924,0.3333333333333333,Germany,Bundesliga
28,Hamburg,Wolfsburg,57.0,0:2,0.2222222222222222,0.25925925925925924,0.6296296296296297,Germany,Bundesliga
28,Paderborn,Augsburg,39.0,2:1,0.18518518518518517,0.3333333333333333,0.4444444444444444,Germany,Bundesliga
28,Stuttgart,Werder,35.0,3:2,0.18518518518518517,0.2962962962962963,0.3333333333333333,Germany,Bundesliga
29,Wolfsburg,Schalke,41.0,1:1,0.6428571428571429,0.21428571428571427,0.39285714285714285,Germany,Bundesliga
29,Leverkusen,Hannover,29.0,4:0,0.5,0.32142857142857145,0.25,Germany,Bundesliga
29,Augsburg,Stuttgart,26.0,2:1,0.42857142857142855,0.10714285714285714,0.21428571428571427,Germany,Bundesliga
29,Hoffenheim,Bayern,70.0,0:2,0.35714285714285715,0.25,0.7857142857142857,Germany,Bundesliga
29,Ein. Frankfurt,Moenchengladbach,53.0,0:0,0.32142857142857145,0.2857142857142857,0.5357142857142857,Germany,Bundesliga
29,Werder,Hamburg,25.0,1:0,0.32142857142857145,0.2857142857142857,0.21428571428571427,Germany,Bundesliga
29,Dortmund,Paderborn,27.0,3:0,0.32142857142857145,0.21428571428571427,0.21428571428571427,Germany,Bundesliga
29,Hertha,FC Koeln,33.0,0:0,0.32142857142857145,0.21428571428571427,0.2857142857142857,Germany,Bundesliga
29,Freiburg,Mainz,31.0,2:3,0.21428571428571427,0.39285714285714285,0.21428571428571427,Germany,Bundesliga
30,Bayern,Hertha,34.0,1:0,0.7931034482758621,0.13793103448275862,0.3103448275862069,Germany,Bundesliga
30,Moenchengladbach,Wolfsburg,61.0,1:0,0.5172413793103449,0.3103448275862069,0.6206896551724138,Germany,Bundesliga
30,Dortmund,Ein. Frankfurt,36.0,2:0,0.3448275862068966,0.20689655172413793,0.3103448275862069,Germany,Bundesliga
30,Mainz,Schalke,42.0,2:0,0.2413793103448276,0.4482758620689655,0.3793103448275862,Germany,Bundesliga
30,FC Koeln,Leverkusen,54.0,1:1,0.27586206896551724,0.3448275862068966,0.5172413793103449,Germany,Bundesliga
30,Hannover,Hoffenheim,37.0,1:2,0.2413793103448276,0.27586206896551724,0.3448275862068966,Germany,Bundesliga
30,Paderborn,Werder,38.0,2:2,0.20689655172413793,0.3103448275862069,0.3448275862068966,Germany,Bundesliga
30,Stuttgart,Freiburg,29.0,2:2,0.20689655172413793,0.27586206896551724,0.20689655172413793,Germany,Bundesliga
30,Hamburg,Augsburg,42.0,3:2,0.20689655172413793,0.2413793103448276,0.4482758620689655,Germany,Bundesliga
31,Wolfsburg,Hannover,29.0,2:2,0.6,0.23333333333333334,0.23333333333333334,Germany,Bundesliga
31,Leverkusen,Bayern,76.0,2:0,0.5,0.3333333333333333,0.8,Germany,Bundesliga
31,Schalke,Stuttgart,27.0,3:2,0.36666666666666664,0.3,0.2,Germany,Bundesliga
31,Augsburg,FC Koeln,35.0,0:0,0.43333333333333335,0.1,0.26666666666666666,Germany,Bundesliga
31,Hoffenheim,Dortmund,39.0,1:1,0.36666666666666664,0.23333333333333334,0.36666666666666664,Germany,Bundesliga
31,Werder,Ein. Frankfurt,36.0,1:0,0.3333333333333333,0.3,0.3,Germany,Bundesliga
31,Mainz,Hamburg,28.0,1:2,0.26666666666666666,0.43333333333333335,0.23333333333333334,Germany,Bundesliga
31,Hertha,Moenchengladbach,57.0,1:2,0.3,0.23333333333333334,0.5333333333333333,Germany,Bundesliga
31,Freiburg,Paderborn,28.0,1:2,0.2,0.4,0.2,Germany,Bundesliga
32,Bayern,Augsburg,43.0,0:1,0.7741935483870968,0.12903225806451613,0.41935483870967744,Germany,Bundesliga
32,Moenchengladbach,Leverkusen,58.0,3:0,0.5483870967741935,0.2903225806451613,0.5161290322580645,Germany,Bundesliga
32,Dortmund,Hertha,34.0,2:0,0.3548387096774194,0.22580645161290322,0.2903225806451613,Germany,Bundesliga
32,FC Koeln,Schalke,45.0,2:0,0.25806451612903225,0.3870967741935484,0.3870967741935484,Germany,Bundesliga
32,Ein. Frankfurt,Hoffenheim,41.0,3:1,0.2903225806451613,0.2903225806451613,0.3548387096774194,Germany,Bundesliga
32,Hamburg,Freiburg,30.0,1:1,0.25806451612903225,0.22580645161290322,0.1935483870967742,Germany,Bundesliga
32,Paderborn,Wolfsburg,62.0,1:3,0.22580645161290322,0.3225806451612903,0.5806451612903226,Germany,Bundesliga
32,Hannover,Werder,42.0,1:1,0.22580645161290322,0.2903225806451613,0.3548387096774194,Germany,Bundesliga
32,Stuttgart,Mainz,37.0,2:0,0.1935483870967742,0.2903225806451613,0.25806451612903225,Germany,Bundesliga
33,Wolfsburg,Dortmund,43.0,2:1,0.59375,0.25,0.375,Germany,Bundesliga
33,Leverkusen,Hoffenheim,41.0,2:0,0.5,0.3125,0.34375,Germany,Bundesliga
33,Augsburg,Hannover,31.0,1:2,0.4375,0.125,0.21875,Germany,Bundesliga
33,Schalke,Paderborn,31.0,1:0,0.375,0.28125,0.21875,Germany,Bundesliga
33,Werder,Moenchengladbach,63.0,0:2,0.34375,0.3125,0.5625,Germany,Bundesliga
33,Mainz,FC Koeln,39.0,2:0,0.25,0.40625,0.28125,Germany,Bundesliga
33,Hertha,Ein. Frankfurt,39.0,0:0,0.28125,0.21875,0.3125,Germany,Bundesliga
33,Freiburg,Bayern,76.0,2:1,0.1875,0.40625,0.75,Germany,Bundesliga
33,Stuttgart,Hamburg,32.0,2:1,0.21875,0.28125,0.25,Germany,Bundesliga
34,Bayern,Mainz,40.0,2:0,0.7272727272727273,0.12121212121212122,0.2727272727272727,Germany,Bundesliga
34,Moenchengladbach,Augsburg,46.0,1:3,0.5757575757575758,0.2727272727272727,0.42424242424242425,Germany,Bundesliga
34,Dortmund,Werder,43.0,3:2,0.36363636363636365,0.21212121212121213,0.3333333333333333,Germany,Bundesliga
34,Hoffenheim,Hertha,35.0,2:1,0.3333333333333333,0.24242424242424243,0.2727272727272727,Germany,Bundesliga
34,Ein. Frankfurt,Leverkusen,61.0,2:1,0.30303030303030304,0.30303030303030304,0.5151515151515151,Germany,Bundesliga
34,FC Koeln,Wolfsburg,68.0,2:2,0.2727272727272727,0.36363636363636365,0.6060606060606061,Germany,Bundesliga
34,Hannover,Freiburg,34.0,2:1,0.24242424242424243,0.30303030303030304,0.21212121212121213,Germany,Bundesliga
34,Hamburg,Schalke,48.0,2:0,0.24242424242424243,0.24242424242424243,0.3939393939393939,Germany,Bundesliga
34,Paderborn,Stuttgart,33.0,1:2,0.21212121212121213,0.30303030303030304,0.24242424242424243,Germany,Bundesliga
1,Augsburg,Hertha,0.0,0:1,,,,Germany,Bundesliga
1,Bayern,Hamburg,0.0,5:0,,,,Germany,Bundesliga
1,Darmstadt,Hannover,0.0,2:2,,,,Germany,Bundesliga
1,Dortmund,Moenchengladbach,0.0,4:0,,,,Germany,Bundesliga
1,Leverkusen,Hoffenheim,0.0,2:1,,,,Germany,Bundesliga
1,Mainz,Ingolstadt,0.0,0:1,,,,Germany,Bundesliga
1,Stuttgart,FC Koeln,0.0,1:3,,,,Germany,Bundesliga
1,Werder,Schalke,0.0,0:3,,,,Germany,Bundesliga
1,Wolfsburg,Ein. Frankfurt,0.0,2:1,,,,Germany,Bundesliga
2,Schalke,Darmstadt,1.0,1:1,1.0,0.0,0.0,Germany,Bundesliga
2,FC Koeln,Wolfsburg,3.0,1:1,1.0,0.0,1.0,Germany,Bundesliga
2,Ingolstadt,Dortmund,3.0,0:4,1.0,0.0,1.0,Germany,Bundesliga
2,Hertha,Werder,0.0,1:1,1.0,0.0,0.0,Germany,Bundesliga
2,Hannover,Leverkusen,3.0,0:1,0.0,1.0,1.0,Germany,Bundesliga
2,Hoffenheim,Bayern,3.0,1:2,0.0,0.0,1.0,Germany,Bundesliga
2,Ein. Frankfurt,Augsburg,0.0,1:1,0.0,0.0,0.0,Germany,Bundesliga
2,Moenchengladbach,Mainz,0.0,1:2,0.0,0.0,0.0,Germany,Bundesliga
2,Hamburg,Stuttgart,0.0,3:2,0.0,0.0,0.0,Germany,Bundesliga
3,Dortmund,Hertha,4.0,3:1,1.0,0.0,0.5,Germany,Bundesliga
3,Bayern,Leverkusen,6.0,3:0,1.0,0.0,1.0,Germany,Bundesliga
3,FC Koeln,Hamburg,3.0,2:1,0.5,0.5,0.5,Germany,Bundesliga
3,Wolfsburg,Schalke,4.0,3:0,0.5,0.5,0.5,Germany,Bundesliga
3,Mainz,Hannover,1.0,3:0,0.5,0.0,0.0,Germany,Bundesliga
3,Darmstadt,Hoffenheim,0.0,0:0,0.0,1.0,0.0,Germany,Bundesliga
3,Augsburg,Ingolstadt,3.0,0:1,0.0,0.5,0.5,Germany,Bundesliga
3,Werder,Moenchengladbach,0.0,2:1,0.0,0.5,0.0,Germany,Bundesliga
3,Stuttgart,Ein. Frankfurt,1.0,1:4,0.0,0.0,0.0,Germany,Bundesliga
4,Bayern,Augsburg,1.0,2:1,1.0,0.0,0.0,Germany,Bundesliga
4,Leverkusen,Darmstadt,3.0,0:1,0.6666666666666666,0.0,0.0,Germany,Bundesliga
4,Ingolstadt,Wolfsburg,7.0,0:0,0.6666666666666666,0.0,0.6666666666666666,Germany,Bundesliga
4,Ein. Frankfurt,FC Koeln,7.0,6:2,0.3333333333333333,0.3333333333333333,0.6666666666666666,Germany,Bundesliga
